"System","Dataset","Package","Type checks"
tsc,top1k-typed-with-typed-deps,minimatch,0
tsc,top1k-typed-with-typed-deps,nopt,0
tsc,top1k-typed-with-typed-deps,normalize-package-data,0
tsc,top1k-typed-with-typed-deps,on-finished,0
tsc,top1k-typed-with-typed-deps,portfinder,0
tsc,top1k-typed-with-typed-deps,postcss-modules-values,0
tsc,top1k-typed-with-typed-deps,postcss-selector-parser,0
tsc,top1k-typed-with-typed-deps,promise,0
tsc,top1k-typed-with-typed-deps,pump,0
tsc,top1k-typed-with-typed-deps,regjsparser,0
tsc,top1k-typed-with-typed-deps,rimraf,0
tsc,top1k-typed-with-typed-deps,serialize-javascript,1
tsc,top1k-typed-with-typed-deps,serve-static,1
tsc,top1k-typed-with-typed-deps,stream-each,1
tsc,top1k-typed-with-typed-deps,strip-indent,1
tsc,top1k-typed-with-typed-deps,through2,1
tsc,top1k-typed-with-typed-deps,tmp,0
tsc,top1k-typed-with-typed-deps,to-regex-range,0
tsc,top1k-typed-with-typed-deps,tough-cookie,0
tsc,top1k-typed-with-typed-deps,tr46,0
tsc,top1k-typed-with-typed-deps,type-check,0
tsc,top1k-typed-with-typed-deps,type-is,0
tsc,top1k-typed-with-typed-deps,url-parse,0
tsc,top1k-typed-with-typed-deps,validate-npm-package-license,1
tsc,top1k-typed-with-typed-deps,w3c-xmlserializer,0
tsc,top1k-typed-with-typed-deps,watchpack,0
tsc,top1k-typed-with-typed-deps,wcwidth,0
tsc,top1k-typed-with-typed-deps,whatwg-url,0
tsc,top1k-typed-with-typed-deps,which,1
tsc,top1k-typed-with-typed-deps,write-file-atomic,0
tsc,top1k-typed-with-typed-deps-es6,@sinonjs_commons,0
tsc,top1k-typed-with-typed-deps-es6,anymatch,0
tsc,top1k-typed-with-typed-deps-es6,asn1,0
tsc,top1k-typed-with-typed-deps-es6,brace-expansion,0
tsc,top1k-typed-with-typed-deps-es6,braces,0
tsc,top1k-typed-with-typed-deps-es6,color-convert,0
tsc,top1k-typed-with-typed-deps-es6,color-string,1
tsc,top1k-typed-with-typed-deps-es6,color,0
tsc,top1k-typed-with-typed-deps-es6,dashdash,0
tsc,top1k-typed-with-typed-deps-es6,defaults,1
tsc,top1k-typed-with-typed-deps-es6,domexception,0
tsc,top1k-typed-with-typed-deps-es6,end-of-stream,1
tsc,top1k-typed-with-typed-deps-es6,enhanced-resolve,0
tsc,top1k-typed-with-typed-deps-es6,fb-watchman,0
tsc,top1k-typed-with-typed-deps-es6,file-entry-cache,0
tsc,top1k-typed-with-typed-deps-es6,fill-range,0
tsc,top1k-typed-with-typed-deps-es6,flush-write-stream,0
tsc,top1k-typed-with-typed-deps-es6,get-intrinsic,0
tsc,top1k-typed-with-typed-deps-es6,getpass,1
tsc,top1k-typed-with-typed-deps-es6,glob-parent,1
tsc,top1k-typed-with-typed-deps-es6,global-dirs,1
tsc,top1k-typed-with-typed-deps-es6,global-modules,1
tsc,top1k-typed-with-typed-deps-es6,global-prefix,1
tsc,top1k-typed-with-typed-deps-es6,has,1
tsc,top1k-typed-with-typed-deps-es6,hoist-non-react-statics,0
tsc,top1k-typed-with-typed-deps-es6,html-encoding-sniffer,0
tsc,top1k-typed-with-typed-deps-es6,is-core-module,0
tsc,top1k-typed-with-typed-deps-es6,is-data-descriptor,1
tsc,top1k-typed-with-typed-deps-es6,jsonfile,0
tsc,top1k-typed-with-typed-deps-es6,lru-cache,0
tsc,top1k-typed-with-typed-deps-es6,make-dir,0
tsc,top1k-typed-with-typed-deps-es6,micromatch,0
tsc,top1k-typed-with-typed-deps-es6,minipass,0
tsc,top1k-typed-with-typed-deps-es6,nopt,0
tsc,top1k-typed-with-typed-deps-es6,normalize-package-data,0
tsc,top1k-typed-with-typed-deps-es6,on-finished,0
tsc,top1k-typed-with-typed-deps-es6,postcss-modules-values,0
tsc,top1k-typed-with-typed-deps-es6,postcss-selector-parser,0
tsc,top1k-typed-with-typed-deps-es6,promise,0
tsc,top1k-typed-with-typed-deps-es6,pump,0
tsc,top1k-typed-with-typed-deps-es6,rimraf,0
tsc,top1k-typed-with-typed-deps-es6,serialize-javascript,1
tsc,top1k-typed-with-typed-deps-es6,stream-each,1
tsc,top1k-typed-with-typed-deps-es6,strip-indent,1
tsc,top1k-typed-with-typed-deps-es6,through2,1
tsc,top1k-typed-with-typed-deps-es6,tmp,0
tsc,top1k-typed-with-typed-deps-es6,to-regex-range,0
tsc,top1k-typed-with-typed-deps-es6,tough-cookie,0
tsc,top1k-typed-with-typed-deps-es6,tr46,0
tsc,top1k-typed-with-typed-deps-es6,url-parse,0
tsc,top1k-typed-with-typed-deps-es6,validate-npm-package-license,1
tsc,top1k-typed-with-typed-deps-es6,w3c-xmlserializer,0
tsc,top1k-typed-with-typed-deps-es6,watchpack,0
tsc,top1k-typed-with-typed-deps-es6,wcwidth,0
tsc,top1k-typed-with-typed-deps-es6,whatwg-url,0
tsc,top1k-typed-with-typed-deps-es6,which,1
tsc,top1k-typed-with-typed-deps-es6,write-file-atomic,0
tsc,top1k-untyped-nodeps,@gar_promisify,1
tsc,top1k-untyped-nodeps,@humanwhocodes_object-schema,0
tsc,top1k-untyped-nodeps,@istanbuljs_schema,1
tsc,top1k-untyped-nodeps,@sellside_emitter,0
tsc,top1k-untyped-nodeps,@trysound_sax,0
tsc,top1k-untyped-nodeps,acorn-import-assertions,0
tsc,top1k-untyped-nodeps,aproba,0
tsc,top1k-untyped-nodeps,arr-flatten,0
tsc,top1k-untyped-nodeps,assign-symbols,1
tsc,top1k-untyped-nodeps,async-each,0
tsc,top1k-untyped-nodeps,async-limiter,0
tsc,top1k-untyped-nodeps,asynckit,0
tsc,top1k-untyped-nodeps,at-least-node,1
tsc,top1k-untyped-nodeps,available-typed-arrays,1
tsc,top1k-untyped-nodeps,aws-sign2,0
tsc,top1k-untyped-nodeps,buffer-equal-constant-time,0
tsc,top1k-untyped-nodeps,builtin-status-codes,1
tsc,top1k-untyped-nodeps,cli-width,1
tsc,top1k-untyped-nodeps,code-point-at,1
tsc,top1k-untyped-nodeps,console-browserify,0
tsc,top1k-untyped-nodeps,console-control-strings,1
tsc,top1k-untyped-nodeps,copy-descriptor,0
tsc,top1k-untyped-nodeps,core-util-is,1
tsc,top1k-untyped-nodeps,deep-is,1
tsc,top1k-untyped-nodeps,delayed-stream,0
tsc,top1k-untyped-nodeps,domain-browser,0
tsc,top1k-untyped-nodeps,duplexer,0
tsc,top1k-untyped-nodeps,electron-to-chromium,0
tsc,top1k-untyped-nodeps,emojis-list,0
tsc,top1k-untyped-nodeps,es6-object-assign,0
tsc,top1k-untyped-nodeps,figgy-pudding,1
tsc,top1k-untyped-nodeps,for-in,1
tsc,top1k-untyped-nodeps,fs-constants,1
tsc,top1k-untyped-nodeps,fs-monkey,0
tsc,top1k-untyped-nodeps,fs.realpath,0
tsc,top1k-untyped-nodeps,growly,0
tsc,top1k-untyped-nodeps,har-schema,0
tsc,top1k-untyped-nodeps,has-bigints,1
tsc,top1k-untyped-nodeps,has-unicode,1
tsc,top1k-untyped-nodeps,infer-owner,1
tsc,top1k-untyped-nodeps,is-accessor-descriptor,1
tsc,top1k-untyped-nodeps,is-arrayish,1
tsc,top1k-untyped-nodeps,is-descriptor,1
tsc,top1k-untyped-nodeps,is-extglob,1
tsc,top1k-untyped-nodeps,is-map,1
tsc,top1k-untyped-nodeps,is-negative-zero,1
tsc,top1k-untyped-nodeps,is-potential-custom-element-name,1
tsc,top1k-untyped-nodeps,is-primitive,0
tsc,top1k-untyped-nodeps,is-set,1
tsc,top1k-untyped-nodeps,is-weakmap,1
tsc,top1k-untyped-nodeps,json-parse-even-better-errors,1
tsc,top1k-untyped-nodeps,json-stable-stringify-without-jsonify,0
tsc,top1k-untyped-nodeps,map-cache,1
tsc,top1k-untyped-nodeps,mdn-data,0
tsc,top1k-untyped-nodeps,minimalistic-crypto-utils,1
tsc,top1k-untyped-nodeps,mixin-deep,1
tsc,top1k-untyped-nodeps,nan,0
tsc,top1k-untyped-nodeps,node-domexception,0
tsc,top1k-untyped-nodeps,node-modules-regexp,1
tsc,top1k-untyped-nodeps,normalize-range,1
tsc,top1k-untyped-nodeps,oauth-sign,1
tsc,top1k-untyped-nodeps,os-browserify,1
tsc,top1k-untyped-nodeps,p-finally,1
tsc,top1k-untyped-nodeps,path-dirname,1
tsc,top1k-untyped-nodeps,pop-iterate,0
tsc,top1k-untyped-nodeps,posix-character-classes,1
tsc,top1k-untyped-nodeps,process-nextick-args,1
tsc,top1k-untyped-nodeps,process,1
tsc,top1k-untyped-nodeps,prr,1
tsc,top1k-untyped-nodeps,pseudomap,0
tsc,top1k-untyped-nodeps,querystring-es3,1
tsc,top1k-untyped-nodeps,regjsgen,0
tsc,top1k-untyped-nodeps,remove-trailing-separator,1
tsc,top1k-untyped-nodeps,require-main-filename,1
tsc,top1k-untyped-nodeps,resolve-alpn,1
tsc,top1k-untyped-nodeps,resolve-url,0
tsc,top1k-untyped-nodeps,reusify,0
tsc,top1k-untyped-nodeps,run-async,0
tsc,top1k-untyped-nodeps,set-blocking,0
tsc,top1k-untyped-nodeps,snapdragon-capture,1
tsc,top1k-untyped-nodeps,snapdragon-node,0
tsc,top1k-untyped-nodeps,source-map-url,0
tsc,top1k-untyped-nodeps,stealthy-require,0
tsc,top1k-untyped-nodeps,strip-eof,0
tsc,top1k-untyped-nodeps,style-loader,0
tsc,top1k-untyped-nodeps,to-arraybuffer,1
tsc,top1k-untyped-nodeps,toidentifier,1
tsc,top1k-untyped-nodeps,tty-browserify,1
tsc,top1k-untyped-nodeps,unicode-canonical-property-names-ecmascript,1
tsc,top1k-untyped-nodeps,unicode-match-property-value-ecmascript,0
tsc,top1k-untyped-nodeps,unicode-property-aliases-ecmascript,0
tsc,top1k-untyped-nodeps,unpipe,1
tsc,top1k-untyped-nodeps,use,0
tsc,top1k-untyped-nodeps,v8-compile-cache,0
tsc,top1k-untyped-nodeps,weak-map,0
tsc,top1k-untyped-nodeps,whatwg-fetch,0
tsc,top1k-untyped-nodeps,which-module,1
tsc,top1k-untyped-nodeps,wrappy,1
tsc,top1k-untyped-nodeps-es6,@gar_promisify,1
tsc,top1k-untyped-nodeps-es6,@humanwhocodes_object-schema,0
tsc,top1k-untyped-nodeps-es6,@istanbuljs_schema,1
tsc,top1k-untyped-nodeps-es6,@sellside_emitter,0
tsc,top1k-untyped-nodeps-es6,@trysound_sax,0
tsc,top1k-untyped-nodeps-es6,acorn-import-assertions,0
tsc,top1k-untyped-nodeps-es6,aproba,0
tsc,top1k-untyped-nodeps-es6,arr-flatten,0
tsc,top1k-untyped-nodeps-es6,assign-symbols,0
tsc,top1k-untyped-nodeps-es6,async-limiter,0
tsc,top1k-untyped-nodeps-es6,asynckit,0
tsc,top1k-untyped-nodeps-es6,at-least-node,1
tsc,top1k-untyped-nodeps-es6,available-typed-arrays,1
tsc,top1k-untyped-nodeps-es6,aws-sign2,0
tsc,top1k-untyped-nodeps-es6,buffer-equal-constant-time,0
tsc,top1k-untyped-nodeps-es6,builtin-status-codes,1
tsc,top1k-untyped-nodeps-es6,cli-width,1
tsc,top1k-untyped-nodeps-es6,code-point-at,1
tsc,top1k-untyped-nodeps-es6,console-browserify,0
tsc,top1k-untyped-nodeps-es6,console-control-strings,1
tsc,top1k-untyped-nodeps-es6,copy-descriptor,0
tsc,top1k-untyped-nodeps-es6,core-util-is,1
tsc,top1k-untyped-nodeps-es6,deep-is,1
tsc,top1k-untyped-nodeps-es6,delayed-stream,0
tsc,top1k-untyped-nodeps-es6,duplexer,0
tsc,top1k-untyped-nodeps-es6,electron-to-chromium,0
tsc,top1k-untyped-nodeps-es6,emojis-list,0
tsc,top1k-untyped-nodeps-es6,figgy-pudding,1
tsc,top1k-untyped-nodeps-es6,for-in,1
tsc,top1k-untyped-nodeps-es6,fs-constants,1
tsc,top1k-untyped-nodeps-es6,fs.realpath,0
tsc,top1k-untyped-nodeps-es6,growly,0
tsc,top1k-untyped-nodeps-es6,har-schema,0
tsc,top1k-untyped-nodeps-es6,has-bigints,1
tsc,top1k-untyped-nodeps-es6,has-unicode,1
tsc,top1k-untyped-nodeps-es6,infer-owner,1
tsc,top1k-untyped-nodeps-es6,is-accessor-descriptor,1
tsc,top1k-untyped-nodeps-es6,is-arrayish,1
tsc,top1k-untyped-nodeps-es6,is-descriptor,1
tsc,top1k-untyped-nodeps-es6,is-extglob,1
tsc,top1k-untyped-nodeps-es6,is-map,1
tsc,top1k-untyped-nodeps-es6,is-negative-zero,1
tsc,top1k-untyped-nodeps-es6,is-potential-custom-element-name,1
tsc,top1k-untyped-nodeps-es6,is-primitive,0
tsc,top1k-untyped-nodeps-es6,is-set,1
tsc,top1k-untyped-nodeps-es6,is-weakmap,1
tsc,top1k-untyped-nodeps-es6,json-parse-even-better-errors,1
tsc,top1k-untyped-nodeps-es6,json-stable-stringify-without-jsonify,0
tsc,top1k-untyped-nodeps-es6,map-cache,1
tsc,top1k-untyped-nodeps-es6,mdn-data,0
tsc,top1k-untyped-nodeps-es6,minimalistic-crypto-utils,1
tsc,top1k-untyped-nodeps-es6,mixin-deep,1
tsc,top1k-untyped-nodeps-es6,nan,0
tsc,top1k-untyped-nodeps-es6,node-domexception,0
tsc,top1k-untyped-nodeps-es6,node-modules-regexp,1
tsc,top1k-untyped-nodeps-es6,normalize-range,1
tsc,top1k-untyped-nodeps-es6,oauth-sign,1
tsc,top1k-untyped-nodeps-es6,os-browserify,1
tsc,top1k-untyped-nodeps-es6,p-finally,1
tsc,top1k-untyped-nodeps-es6,path-dirname,1
tsc,top1k-untyped-nodeps-es6,pop-iterate,0
tsc,top1k-untyped-nodeps-es6,posix-character-classes,1
tsc,top1k-untyped-nodeps-es6,process,1
tsc,top1k-untyped-nodeps-es6,prr,1
tsc,top1k-untyped-nodeps-es6,querystring-es3,1
tsc,top1k-untyped-nodeps-es6,regjsgen,0
tsc,top1k-untyped-nodeps-es6,remove-trailing-separator,1
tsc,top1k-untyped-nodeps-es6,require-main-filename,1
tsc,top1k-untyped-nodeps-es6,resolve-alpn,1
tsc,top1k-untyped-nodeps-es6,reusify,0
tsc,top1k-untyped-nodeps-es6,run-async,0
tsc,top1k-untyped-nodeps-es6,set-blocking,0
tsc,top1k-untyped-nodeps-es6,snapdragon-capture,1
tsc,top1k-untyped-nodeps-es6,snapdragon-node,0
tsc,top1k-untyped-nodeps-es6,stealthy-require,0
tsc,top1k-untyped-nodeps-es6,strip-eof,0
tsc,top1k-untyped-nodeps-es6,style-loader,0
tsc,top1k-untyped-nodeps-es6,to-arraybuffer,1
tsc,top1k-untyped-nodeps-es6,toidentifier,0
tsc,top1k-untyped-nodeps-es6,tty-browserify,1
tsc,top1k-untyped-nodeps-es6,unicode-canonical-property-names-ecmascript,1
tsc,top1k-untyped-nodeps-es6,unicode-match-property-value-ecmascript,0
tsc,top1k-untyped-nodeps-es6,unicode-property-aliases-ecmascript,0
tsc,top1k-untyped-nodeps-es6,unpipe,0
tsc,top1k-untyped-nodeps-es6,use,0
tsc,top1k-untyped-nodeps-es6,v8-compile-cache,0
tsc,top1k-untyped-nodeps-es6,whatwg-fetch,0
tsc,top1k-untyped-nodeps-es6,which-module,1
tsc,top1k-untyped-nodeps-es6,wrappy,1
tsc,top1k-untyped-with-typed-deps,@npmcli_move-file,0
tsc,top1k-untyped-with-typed-deps,array-includes,0
tsc,top1k-untyped-with-typed-deps,browserify-rsa,1
tsc,top1k-untyped-with-typed-deps,browserify-zlib,0
tsc,top1k-untyped-with-typed-deps,capture-exit,0
tsc,top1k-untyped-with-typed-deps,for-each,1
tsc,top1k-untyped-with-typed-deps,fs-write-stream-atomic,0
tsc,top1k-untyped-with-typed-deps,get-symbol-description,1
tsc,top1k-untyped-with-typed-deps,has-tostringtag,1
tsc,top1k-untyped-with-typed-deps,has-values,1
tsc,top1k-untyped-with-typed-deps,is-nan,1
tsc,top1k-untyped-with-typed-deps,is-symbol,1
tsc,top1k-untyped-with-typed-deps,is-weakset,1
tsc,top1k-untyped-with-typed-deps,jsprim,0
tsc,top1k-untyped-with-typed-deps,levn,1
tsc,top1k-untyped-with-typed-deps,miller-rabin,0
tsc,top1k-untyped-with-typed-deps,object-is,1
tsc,top1k-untyped-with-typed-deps,object.assign,0
tsc,top1k-untyped-with-typed-deps,object.entries,0
tsc,top1k-untyped-with-typed-deps,object.values,0
tsc,top1k-untyped-with-typed-deps,regenerate-unicode-properties,0
tsc,top1k-untyped-with-typed-deps,shallow-clone,1
tsc,top1k-untyped-with-typed-deps,side-channel,1
tsc,top1k-untyped-with-typed-deps,snapdragon-util,0
tsc,top1k-untyped-with-typed-deps,source-map-resolve,0
tsc,top1k-untyped-with-typed-deps,stream-browserify,0
tsc,top1k-untyped-with-typed-deps,string.prototype.trimend,0
tsc,top1k-untyped-with-typed-deps,string.prototype.trimstart,0
tsc,top1k-untyped-with-typed-deps,timers-browserify,0
tsc,top1k-untyped-with-typed-deps,to-object-path,0
tsc,top1k-untyped-with-typed-deps,union-value,0
tsc,top1k-untyped-with-typed-deps,unique-slug,1
tsc,top1k-untyped-with-typed-deps-es6,@npmcli_move-file,0
tsc,top1k-untyped-with-typed-deps-es6,array-includes,0
tsc,top1k-untyped-with-typed-deps-es6,asn1.js,0
tsc,top1k-untyped-with-typed-deps-es6,browserify-rsa,1
tsc,top1k-untyped-with-typed-deps-es6,browserify-zlib,0
tsc,top1k-untyped-with-typed-deps-es6,capture-exit,0
tsc,top1k-untyped-with-typed-deps-es6,create-ecdh,0
tsc,top1k-untyped-with-typed-deps-es6,des.js,0
tsc,top1k-untyped-with-typed-deps-es6,for-each,1
tsc,top1k-untyped-with-typed-deps-es6,fs-write-stream-atomic,0
tsc,top1k-untyped-with-typed-deps-es6,get-symbol-description,1
tsc,top1k-untyped-with-typed-deps-es6,has-tostringtag,1
tsc,top1k-untyped-with-typed-deps-es6,has-values,1
tsc,top1k-untyped-with-typed-deps-es6,is-nan,0
tsc,top1k-untyped-with-typed-deps-es6,jsprim,0
tsc,top1k-untyped-with-typed-deps-es6,miller-rabin,0
tsc,top1k-untyped-with-typed-deps-es6,object-is,0
tsc,top1k-untyped-with-typed-deps-es6,object.assign,0
tsc,top1k-untyped-with-typed-deps-es6,object.entries,0
tsc,top1k-untyped-with-typed-deps-es6,object.values,0
tsc,top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,0
tsc,top1k-untyped-with-typed-deps-es6,request-promise-core,0
tsc,top1k-untyped-with-typed-deps-es6,shallow-clone,1
tsc,top1k-untyped-with-typed-deps-es6,side-channel,1
tsc,top1k-untyped-with-typed-deps-es6,snapdragon-util,0
tsc,top1k-untyped-with-typed-deps-es6,source-map-resolve,0
tsc,top1k-untyped-with-typed-deps-es6,stream-browserify,0
tsc,top1k-untyped-with-typed-deps-es6,string.prototype.trimend,0
tsc,top1k-untyped-with-typed-deps-es6,string.prototype.trimstart,0
tsc,top1k-untyped-with-typed-deps-es6,timers-browserify,0
tsc,top1k-untyped-with-typed-deps-es6,to-object-path,0
tsc,top1k-untyped-with-typed-deps-es6,union-value,0
tsc,top1k-untyped-with-typed-deps-es6,unique-slug,1
