"System","Dataset","Package","File","Error code","Count"
DeepTyper,top1k-typed-nodeps,nanoid,nanoid.ts,TS2362,2
DeepTyper,top1k-typed-nodeps,nanoid,nanoid.ts,TS2554,1
DeepTyper,top1k-typed-nodeps,nanoid,nanoid.ts,TS2365,2
DeepTyper,top1k-typed-nodeps,nanoid,non-secure/index.ts,TS2322,2
DeepTyper,top1k-typed-nodeps,nanoid,url-alphabet/index.ts,TS2322,1
DeepTyper,top1k-typed-nodeps,natural-compare,index.ts,TS2322,1
DeepTyper,top1k-typed-nodeps,natural-compare,index.ts,TS2339,2
DeepTyper,top1k-typed-nodeps,natural-compare,index.ts,TS2554,3
DeepTyper,top1k-typed-nodeps,negotiator,index.ts,TS2300,4
DeepTyper,top1k-typed-nodeps,negotiator,index.ts,TS2350,1
DeepTyper,top1k-typed-nodeps,negotiator,lib/charset.ts,TS2322,5
DeepTyper,top1k-typed-nodeps,negotiator,lib/charset.ts,TS2393,3
DeepTyper,top1k-typed-nodeps,negotiator,lib/charset.ts,TS2300,1
DeepTyper,top1k-typed-nodeps,negotiator,lib/charset.ts,TS2339,1
DeepTyper,top1k-typed-nodeps,negotiator,lib/encoding.ts,TS2322,4
DeepTyper,top1k-typed-nodeps,negotiator,lib/encoding.ts,TS2554,1
DeepTyper,top1k-typed-nodeps,negotiator,lib/encoding.ts,TS2339,2
DeepTyper,top1k-typed-nodeps,negotiator,lib/encoding.ts,TS2393,3
DeepTyper,top1k-typed-nodeps,negotiator,lib/encoding.ts,TS2300,1
DeepTyper,top1k-typed-nodeps,negotiator,lib/language.ts,TS2322,3
DeepTyper,top1k-typed-nodeps,negotiator,lib/language.ts,TS2393,3
DeepTyper,top1k-typed-nodeps,negotiator,lib/language.ts,TS2554,1
DeepTyper,top1k-typed-nodeps,negotiator,lib/language.ts,TS2339,4
DeepTyper,top1k-typed-nodeps,negotiator,lib/language.ts,TS2300,1
DeepTyper,top1k-typed-nodeps,negotiator,lib/mediaType.ts,TS2322,8
DeepTyper,top1k-typed-nodeps,negotiator,lib/mediaType.ts,TS2339,4
DeepTyper,top1k-typed-nodeps,negotiator,lib/mediaType.ts,TS2393,3
DeepTyper,top1k-typed-nodeps,negotiator,lib/mediaType.ts,TS2554,1
DeepTyper,top1k-typed-nodeps,negotiator,lib/mediaType.ts,TS2300,1
DeepTyper,top1k-typed-nodeps,negotiator,lib/mediaType.ts,TS2362,2
DeepTyper,top1k-typed-nodeps,next-tick,index.ts,TS2322,2
DeepTyper,top1k-typed-nodeps,next-tick,index.ts,TS2349,6
DeepTyper,top1k-typed-nodeps,next-tick,index.ts,TS2304,2
DeepTyper,top1k-typed-nodeps,node-int64,Int64.ts,TS2322,1
DeepTyper,top1k-typed-nodeps,node-int64,Int64.ts,TS2339,4
DeepTyper,top1k-typed-nodeps,node-int64,Int64.ts,TS2345,2
DeepTyper,top1k-typed-nodeps,normalize-path,benchmark/code/node-path.ts,TS2451,1
DeepTyper,top1k-typed-nodeps,normalize-path,benchmark/code/node-path.ts,TS2367,1
DeepTyper,top1k-typed-nodeps,normalize-path,benchmark/code/regex.ts,TS2367,1
DeepTyper,top1k-typed-nodeps,normalize-path,benchmark/code/slice-trailing.ts,TS2367,1
DeepTyper,top1k-typed-nodeps,normalize-path,benchmark/code/while.ts,TS2367,1
DeepTyper,top1k-typed-nodeps,normalize-path,benchmark/index.ts,TS2451,1
DeepTyper,top1k-typed-nodeps,normalize-path,example.ts,TS2451,1
DeepTyper,top1k-typed-nodeps,normalize-url,index.ts,TS2322,6
DeepTyper,top1k-typed-nodeps,normalize-url,index.ts,TS2339,4
DeepTyper,top1k-typed-nodeps,normalize-url,index.ts,TS2367,2
DeepTyper,top1k-typed-nodeps,normalize-url,index.ts,TS2304,1
DeepTyper,top1k-typed-nodeps,normalize-url,index.ts,TS4078,1
DeepTyper,top1k-typed-nodeps,normalize-url,index.ts,TS2349,3
DeepTyper,top1k-typed-nodeps,object-assign,bench.ts,TS2304,10
DeepTyper,top1k-typed-nodeps,object-assign,bench.ts,TS4025,1
DeepTyper,top1k-typed-nodeps,object-assign,bench.ts,TS2582,3
DeepTyper,top1k-typed-nodeps,object-assign,index.ts,TS2322,1
DeepTyper,top1k-typed-nodeps,object-assign,index.ts,TS2349,1
DeepTyper,top1k-typed-nodeps,object-assign,index.ts,TS2339,1
DeepTyper,top1k-typed-nodeps,object-inspect,example/all.ts,TS2403,1
DeepTyper,top1k-typed-nodeps,object-inspect,example/all.ts,TS2339,1
DeepTyper,top1k-typed-nodeps,object-inspect,example/circular.ts,TS2403,1
DeepTyper,top1k-typed-nodeps,object-inspect,example/circular.ts,TS2339,1
DeepTyper,top1k-typed-nodeps,object-inspect,example/fn.ts,TS2322,2
DeepTyper,top1k-typed-nodeps,object-inspect,index.ts,TS2322,18
DeepTyper,top1k-typed-nodeps,object-inspect,index.ts,TS2339,22
DeepTyper,top1k-typed-nodeps,object-inspect,index.ts,TS2367,2
DeepTyper,top1k-typed-nodeps,object-inspect,index.ts,TS2345,10
DeepTyper,top1k-typed-nodeps,object-inspect,index.ts,TS2554,6
DeepTyper,top1k-typed-nodeps,object-inspect,index.ts,TS2349,8
DeepTyper,top1k-typed-nodeps,object-inspect,index.ts,TS2360,8
DeepTyper,top1k-typed-nodeps,object-keys,implementation.ts,TS2403,1
DeepTyper,top1k-typed-nodeps,object-keys,implementation.ts,TS2322,5
DeepTyper,top1k-typed-nodeps,object-keys,implementation.ts,TS2339,8
DeepTyper,top1k-typed-nodeps,object-keys,implementation.ts,TS2349,4
DeepTyper,top1k-typed-nodeps,object-keys,index.ts,TS2322,2
DeepTyper,top1k-typed-nodeps,object-keys,index.ts,TS2349,3
DeepTyper,top1k-typed-nodeps,object-keys,index.ts,TS2554,1
DeepTyper,top1k-typed-nodeps,object-keys,index.ts,TS2339,1
DeepTyper,top1k-typed-nodeps,object-keys,isArguments.ts,TS2322,1
DeepTyper,top1k-typed-nodeps,object-keys,isArguments.ts,TS2339,2
DeepTyper,top1k-typed-nodeps,on-headers,scripts/version-history.ts,TS2322,2
DeepTyper,top1k-typed-nodeps,on-headers,scripts/version-history.ts,TS2339,2
DeepTyper,top1k-typed-nodeps,os-tmpdir,index.ts,TS2322,1
DeepTyper,top1k-typed-nodeps,os-tmpdir,index.ts,TS2339,1
DeepTyper,top1k-typed-nodeps,p-cancelable,index.ts,TS2345,1
DeepTyper,top1k-typed-nodeps,p-cancelable,index.ts,TS2322,3
DeepTyper,top1k-typed-nodeps,p-cancelable,index.ts,TS2339,2
DeepTyper,top1k-typed-nodeps,p-cancelable,index.ts,TS2349,2
DeepTyper,top1k-typed-nodeps,p-each-series,index.ts,TS2739,1
DeepTyper,top1k-typed-nodeps,p-each-series,index.ts,TS2304,1
DeepTyper,top1k-typed-nodeps,p-each-series,index.ts,TS2349,1
DeepTyper,top1k-typed-nodeps,p-each-series,index.ts,TS2339,2
DeepTyper,top1k-typed-nodeps,p-timeout,index.ts,TS2345,1
DeepTyper,top1k-typed-nodeps,p-timeout,index.ts,TS2349,8
DeepTyper,top1k-typed-nodeps,p-timeout,index.ts,TS2339,1
DeepTyper,top1k-typed-nodeps,p-timeout,index.ts,TS2322,1
DeepTyper,top1k-typed-nodeps,p-try,index.ts,TS2345,1
DeepTyper,top1k-typed-nodeps,p-try,index.ts,TS2349,1
DeepTyper,top1k-typed-nodeps,parseurl,benchmark/fullurl.ts,TS2393,1
DeepTyper,top1k-typed-nodeps,parseurl,benchmark/pathquery.ts,TS2393,1
DeepTyper,top1k-typed-nodeps,parseurl,benchmark/samerequest.ts,TS2393,1
DeepTyper,top1k-typed-nodeps,parseurl,benchmark/simplepath.ts,TS2393,1
DeepTyper,top1k-typed-nodeps,parseurl,benchmark/slash.ts,TS2393,1
DeepTyper,top1k-typed-nodeps,pascalcase,index.ts,TS2322,2
DeepTyper,top1k-typed-nodeps,pascalcase,index.ts,TS2339,4
DeepTyper,top1k-typed-nodeps,pascalcase,index.ts,TS2349,1
DeepTyper,top1k-typed-nodeps,path-browserify,index.ts,TS2339,6
DeepTyper,top1k-typed-nodeps,path-browserify,index.ts,TS2345,2
DeepTyper,top1k-typed-nodeps,path-browserify,index.ts,TS2322,2
DeepTyper,top1k-typed-nodeps,path-is-absolute,index.ts,TS2322,2
DeepTyper,top1k-typed-nodeps,path-is-absolute,index.ts,TS2339,1
DeepTyper,top1k-typed-nodeps,path-key,index.ts,TS2339,2
DeepTyper,top1k-typed-nodeps,path-parse,index.ts,TS2339,3
DeepTyper,top1k-typed-nodeps,path-type,index.ts,TS1064,1
DeepTyper,top1k-typed-nodeps,pify,index.ts,TS2322,1
DeepTyper,top1k-typed-nodeps,pify,index.ts,TS2349,7
DeepTyper,top1k-typed-nodeps,pify,index.ts,TS2345,1
DeepTyper,top1k-typed-nodeps,postcss-modules-extract-imports,src/index.ts,TS2451,1
DeepTyper,top1k-typed-nodeps,postcss-modules-extract-imports,src/index.ts,TS2339,5
DeepTyper,top1k-typed-nodeps,postcss-modules-extract-imports,src/index.ts,TS2349,1
DeepTyper,top1k-typed-nodeps,postcss-modules-extract-imports,src/topologicalSort.ts,TS2451,1
DeepTyper,top1k-typed-nodeps,postcss-value-parser,lib/index.ts,TS2300,1
DeepTyper,top1k-typed-nodeps,postcss-value-parser,lib/index.ts,TS2350,1
DeepTyper,top1k-typed-nodeps,postcss-value-parser,lib/parse.ts,TS2322,2
DeepTyper,top1k-typed-nodeps,postcss-value-parser,lib/parse.ts,TS2367,4
DeepTyper,top1k-typed-nodeps,postcss-value-parser,lib/parse.ts,TS2339,1
DeepTyper,top1k-typed-nodeps,postcss-value-parser,lib/stringify.ts,TS2322,3
DeepTyper,top1k-typed-nodeps,postcss-value-parser,lib/stringify.ts,TS2300,1
DeepTyper,top1k-typed-nodeps,postcss-value-parser,lib/unit.ts,TS2322,8
DeepTyper,top1k-typed-nodeps,postcss-value-parser,lib/unit.ts,TS2367,4
DeepTyper,top1k-typed-nodeps,progress,examples/backnforth.ts,TS2300,1
DeepTyper,top1k-typed-nodeps,progress,examples/colors.ts,TS2300,1
DeepTyper,top1k-typed-nodeps,progress,examples/colors.ts,TS2322,1
DeepTyper,top1k-typed-nodeps,progress,examples/customtokens.ts,TS2300,1
DeepTyper,top1k-typed-nodeps,progress,examples/customtokens.ts,TS2322,1
DeepTyper,top1k-typed-nodeps,progress,examples/download.ts,TS2300,1
DeepTyper,top1k-typed-nodeps,progress,examples/exact.ts,TS2300,1
DeepTyper,top1k-typed-nodeps,progress,examples/formats.ts,TS2300,1
DeepTyper,top1k-typed-nodeps,progress,examples/formats.ts,TS2322,6
DeepTyper,top1k-typed-nodeps,progress,examples/interrupt.ts,TS2300,1
DeepTyper,top1k-typed-nodeps,progress,examples/iterative.ts,TS2300,1
DeepTyper,top1k-typed-nodeps,progress,examples/simple.ts,TS2300,1
DeepTyper,top1k-typed-nodeps,progress,examples/simple.ts,TS2322,1
DeepTyper,top1k-typed-nodeps,progress,examples/toolong.ts,TS2300,1
DeepTyper,top1k-typed-nodeps,progress,lib/node-progress.ts,TS2300,1
DeepTyper,top1k-typed-nodeps,progress,lib/node-progress.ts,TS2362,1
DeepTyper,top1k-typed-nodeps,progress,lib/node-progress.ts,TS2322,1
DeepTyper,top1k-typed-nodeps,punycode,punycode.ts,TS2322,12
DeepTyper,top1k-typed-nodeps,punycode,punycode.ts,TS2363,1
DeepTyper,top1k-typed-nodeps,punycode,punycode.ts,TS2362,1
DeepTyper,top1k-typed-nodeps,punycode,punycode.ts,TS2349,18
DeepTyper,top1k-typed-nodeps,punycode,punycode.ts,TS2345,2
DeepTyper,top1k-typed-nodeps,punycode,punycode.ts,TS2339,2
DeepTyper,top1k-typed-nodeps,punycode,scripts/prepublish.ts,TS2322,1
DeepTyper,top1k-typed-nodeps,querystring,encode.ts,TS2322,1
DeepTyper,top1k-typed-nodeps,querystring,encode.ts,TS2349,5
DeepTyper,top1k-typed-nodeps,querystringify,index.ts,TS2322,1
DeepTyper,top1k-typed-nodeps,querystringify,index.ts,TS2339,1
DeepTyper,top1k-typed-nodeps,quick-lru,index.ts,TS2339,60
DeepTyper,top1k-typed-nodeps,quick-lru,index.ts,TS2551,10
DeepTyper,top1k-typed-nodeps,quick-lru,index.ts,TS2416,3
DeepTyper,top1k-typed-nodeps,quick-lru,index.ts,TS2322,1
DeepTyper,top1k-typed-nodeps,range-parser,index.ts,TS2322,2
DeepTyper,top1k-typed-nodeps,range-parser,index.ts,TS2339,2
DeepTyper,top1k-typed-nodeps,repeat-element,benchmark/check.ts,TS2451,1
DeepTyper,top1k-typed-nodeps,repeat-element,benchmark/code/array-from.ts,TS2322,1
DeepTyper,top1k-typed-nodeps,repeat-element,benchmark/code/array-map-call.ts,TS2365,1
DeepTyper,top1k-typed-nodeps,repeat-element,benchmark/code/for-length.ts,TS2451,1
DeepTyper,top1k-typed-nodeps,repeat-element,benchmark/code/for-length.ts,TS2322,2
DeepTyper,top1k-typed-nodeps,repeat-element,benchmark/code/for-new-array-1.ts,TS2451,1
DeepTyper,top1k-typed-nodeps,repeat-element,benchmark/code/for-new-array-1.ts,TS2322,1
DeepTyper,top1k-typed-nodeps,repeat-element,benchmark/code/for-new-array-2.ts,TS2451,1
DeepTyper,top1k-typed-nodeps,repeat-element,benchmark/code/for-new-array-2.ts,TS2322,1
DeepTyper,top1k-typed-nodeps,repeat-element,benchmark/code/new-array-map-2.ts,TS2322,1
DeepTyper,top1k-typed-nodeps,repeat-element,benchmark/code/new-array-map-2.ts,TS2345,1
DeepTyper,top1k-typed-nodeps,repeat-element,benchmark/code/while-array-3.ts,TS2451,1
DeepTyper,top1k-typed-nodeps,repeat-element,benchmark/code/while-bitwise.ts,TS2451,1
DeepTyper,top1k-typed-nodeps,repeat-element,benchmark/code/while-bitwise.ts,TS2322,1
DeepTyper,top1k-typed-nodeps,repeat-element,benchmark/code/while-exp.ts,TS2322,1
DeepTyper,top1k-typed-nodeps,repeat-element,benchmark/code/while-new-array-1.ts,TS2451,1
DeepTyper,top1k-typed-nodeps,repeat-element,benchmark/code/while-new-array-1.ts,TS2322,1
DeepTyper,top1k-typed-nodeps,repeat-element,benchmark/code/while-new-array-2.ts,TS2451,1
DeepTyper,top1k-typed-nodeps,repeat-element,benchmark/code/while-new-array-2.ts,TS2322,1
DeepTyper,top1k-typed-nodeps,repeat-element,benchmark/code/while-stack.ts,TS2322,1
DeepTyper,top1k-typed-nodeps,repeat-element,benchmark/code/while-unshift.ts,TS2322,1
DeepTyper,top1k-typed-nodeps,repeat-string,benchmark/code/add.ts,TS2393,1
DeepTyper,top1k-typed-nodeps,repeat-string,benchmark/code/for-bitwise.ts,TS2393,1
DeepTyper,top1k-typed-nodeps,repeat-string,benchmark/code/for-str-cache-2.ts,TS2393,1
DeepTyper,top1k-typed-nodeps,repeat-string,benchmark/code/repeat-string-1.5.4.ts,TS2393,1
DeepTyper,top1k-typed-nodeps,repeat-string,benchmark/code/while-array-3.ts,TS2339,1
DeepTyper,top1k-typed-nodeps,repeat-string,benchmark/code/while-array-3.ts,TS2393,1
DeepTyper,top1k-typed-nodeps,repeat-string,benchmark/code/while-bitwise.ts,TS2393,1
DeepTyper,top1k-typed-nodeps,repeat-string,benchmark/helper.ts,TS2300,1
DeepTyper,top1k-typed-nodeps,repeat-string,benchmark/helper.ts,TS2304,2
DeepTyper,top1k-typed-nodeps,repeat-string,benchmark/helper.ts,TS2322,2
DeepTyper,top1k-typed-nodeps,repeat-string,benchmark/helper.ts,TS2542,1
DeepTyper,top1k-typed-nodeps,repeat-string,benchmark/helper.ts,TS2339,4
DeepTyper,top1k-typed-nodeps,repeat-string,benchmark/helper.ts,TS2407,1
DeepTyper,top1k-typed-nodeps,repeat-string,benchmark/helper.ts,TS2345,1
DeepTyper,top1k-typed-nodeps,repeat-string,benchmark/helper.ts,TS2554,1
DeepTyper,top1k-typed-nodeps,repeat-string,benchmark/helper.ts,TS2363,1
DeepTyper,top1k-typed-nodeps,repeat-string,benchmark/index.ts,TS2339,2
DeepTyper,top1k-typed-nodeps,repeat-string,index.ts,TS2300,1
DeepTyper,top1k-typed-nodeps,repeat-string,index.ts,TS2393,1
DeepTyper,top1k-typed-nodeps,require-directory,index.ts,TS2322,1
DeepTyper,top1k-typed-nodeps,retry,lib/retry.ts,TS2300,1
DeepTyper,top1k-typed-nodeps,retry,lib/retry_operation.ts,TS2300,1
DeepTyper,top1k-typed-nodeps,retry,lib/retry_operation.ts,TS2526,2
DeepTyper,top1k-typed-nodeps,rsvp,ember-cli-build.ts,TS2304,1
DeepTyper,top1k-typed-nodeps,rsvp,lib/rsvp.ts,TS2769,1
DeepTyper,top1k-typed-nodeps,rsvp,lib/rsvp.ts,TS2554,1
DeepTyper,top1k-typed-nodeps,rsvp,lib/rsvp/-internal.ts,TS2322,2
DeepTyper,top1k-typed-nodeps,rsvp,lib/rsvp/-internal.ts,TS2554,3
DeepTyper,top1k-typed-nodeps,rsvp,lib/rsvp/-internal.ts,TS2345,2
DeepTyper,top1k-typed-nodeps,rsvp,lib/rsvp/-internal.ts,TS2339,1
DeepTyper,top1k-typed-nodeps,rsvp,lib/rsvp/-internal.ts,TS2365,2
DeepTyper,top1k-typed-nodeps,rsvp,lib/rsvp/-internal.ts,TS2367,1
DeepTyper,top1k-typed-nodeps,rsvp,lib/rsvp/-internal.ts,TS2349,1
DeepTyper,top1k-typed-nodeps,rsvp,lib/rsvp/all-settled.ts,TS2339,2
DeepTyper,top1k-typed-nodeps,rsvp,lib/rsvp/all.ts,TS2315,1
DeepTyper,top1k-typed-nodeps,rsvp,lib/rsvp/all.ts,TS2339,1
DeepTyper,top1k-typed-nodeps,rsvp,lib/rsvp/asap.ts,TS2304,2
DeepTyper,top1k-typed-nodeps,rsvp,lib/rsvp/asap.ts,TS2322,2
DeepTyper,top1k-typed-nodeps,rsvp,lib/rsvp/asap.ts,TS2339,2
DeepTyper,top1k-typed-nodeps,rsvp,lib/rsvp/enumerator.ts,TS2339,21
DeepTyper,top1k-typed-nodeps,rsvp,lib/rsvp/enumerator.ts,TS2556,1
DeepTyper,top1k-typed-nodeps,rsvp,lib/rsvp/enumerator.ts,TS2345,1
DeepTyper,top1k-typed-nodeps,rsvp,lib/rsvp/filter.ts,TS2339,12
DeepTyper,top1k-typed-nodeps,rsvp,lib/rsvp/hash-settled.ts,TS2339,2
DeepTyper,top1k-typed-nodeps,rsvp,lib/rsvp/hash-settled.ts,TS2554,1
DeepTyper,top1k-typed-nodeps,rsvp,lib/rsvp/hash.ts,TS2339,2
DeepTyper,top1k-typed-nodeps,rsvp,lib/rsvp/hash.ts,TS2554,1
DeepTyper,top1k-typed-nodeps,rsvp,lib/rsvp/map.ts,TS2554,1
DeepTyper,top1k-typed-nodeps,rsvp,lib/rsvp/map.ts,TS2416,1
DeepTyper,top1k-typed-nodeps,rsvp,lib/rsvp/map.ts,TS2339,10
DeepTyper,top1k-typed-nodeps,rsvp,lib/rsvp/node.ts,TS2315,3
DeepTyper,top1k-typed-nodeps,rsvp,lib/rsvp/node.ts,TS2554,2
DeepTyper,top1k-typed-nodeps,rsvp,lib/rsvp/node.ts,TS2339,1
DeepTyper,top1k-typed-nodeps,rsvp,lib/rsvp/promise-hash.ts,TS2339,3
DeepTyper,top1k-typed-nodeps,rsvp,lib/rsvp/promise.ts,TS2339,14
DeepTyper,top1k-typed-nodeps,rsvp,lib/rsvp/promise.ts,TS2554,1
DeepTyper,top1k-typed-nodeps,rsvp,lib/rsvp/promise/all.ts,TS2339,1
DeepTyper,top1k-typed-nodeps,rsvp,lib/rsvp/promise/race.ts,TS2345,1
DeepTyper,top1k-typed-nodeps,rsvp,lib/rsvp/race.ts,TS2339,1
DeepTyper,top1k-typed-nodeps,rsvp,lib/rsvp/reject.ts,TS2339,1
DeepTyper,top1k-typed-nodeps,rsvp,lib/rsvp/resolve.ts,TS2339,1
DeepTyper,top1k-typed-nodeps,rsvp,lib/rsvp/then.ts,TS2345,1
DeepTyper,top1k-typed-nodeps,safer-buffer,dangerous.ts,TS2339,1
DeepTyper,top1k-typed-nodeps,safer-buffer,safer.ts,TS2403,1
DeepTyper,top1k-typed-nodeps,safer-buffer,safer.ts,TS2339,1
DeepTyper,top1k-typed-nodeps,setimmediate,setImmediate.ts,TS2349,1
DeepTyper,top1k-typed-nodeps,setimmediate,setImmediate.ts,TS2322,7
DeepTyper,top1k-typed-nodeps,setimmediate,setImmediate.ts,TS2339,2
DeepTyper,top1k-typed-nodeps,setimmediate,setImmediate.ts,TS1345,1
DeepTyper,top1k-typed-nodeps,signal-exit,index.ts,TS2322,6
DeepTyper,top1k-typed-nodeps,signal-exit,index.ts,TS2349,15
DeepTyper,top1k-typed-nodeps,sisteransi,example.ts,TS2451,3
DeepTyper,top1k-typed-nodeps,sisteransi,src/index.ts,TS2322,1
DeepTyper,top1k-typed-nodeps,sisteransi,src/index.ts,TS2451,4
DeepTyper,top1k-typed-nodeps,source-list-map,lib/CodeNode.ts,TS2451,3
DeepTyper,top1k-typed-nodeps,source-list-map,lib/CodeNode.ts,TS2339,9
DeepTyper,top1k-typed-nodeps,source-list-map,lib/CodeNode.ts,TS2365,2
DeepTyper,top1k-typed-nodeps,source-list-map,lib/CodeNode.ts,TS2367,1
DeepTyper,top1k-typed-nodeps,source-list-map,lib/MappingsContext.ts,TS2451,1
DeepTyper,top1k-typed-nodeps,source-list-map,lib/MappingsContext.ts,TS2339,12
DeepTyper,top1k-typed-nodeps,source-list-map,lib/SingleLineNode.ts,TS2451,6
DeepTyper,top1k-typed-nodeps,source-list-map,lib/SingleLineNode.ts,TS2322,1
DeepTyper,top1k-typed-nodeps,source-list-map,lib/SingleLineNode.ts,TS2339,36
DeepTyper,top1k-typed-nodeps,source-list-map,lib/SingleLineNode.ts,TS2362,1
DeepTyper,top1k-typed-nodeps,source-list-map,lib/SingleLineNode.ts,TS2345,1
DeepTyper,top1k-typed-nodeps,source-list-map,lib/SingleLineNode.ts,TS2367,2
DeepTyper,top1k-typed-nodeps,source-list-map,lib/SourceListMap.ts,TS2451,5
DeepTyper,top1k-typed-nodeps,source-list-map,lib/SourceListMap.ts,TS2339,24
DeepTyper,top1k-typed-nodeps,source-list-map,lib/SourceNode.ts,TS2451,6
DeepTyper,top1k-typed-nodeps,source-list-map,lib/SourceNode.ts,TS2322,2
DeepTyper,top1k-typed-nodeps,source-list-map,lib/SourceNode.ts,TS2339,40
DeepTyper,top1k-typed-nodeps,source-list-map,lib/SourceNode.ts,TS2362,1
DeepTyper,top1k-typed-nodeps,source-list-map,lib/SourceNode.ts,TS2345,1
DeepTyper,top1k-typed-nodeps,source-list-map,lib/SourceNode.ts,TS2367,1
DeepTyper,top1k-typed-nodeps,source-list-map,lib/base64-vlq.ts,TS2339,4
DeepTyper,top1k-typed-nodeps,source-list-map,lib/base64-vlq.ts,TS2322,2
DeepTyper,top1k-typed-nodeps,source-list-map,lib/base64-vlq.ts,TS1345,1
DeepTyper,top1k-typed-nodeps,source-list-map,lib/fromStringWithSourceMap.ts,TS2451,4
DeepTyper,top1k-typed-nodeps,source-list-map,lib/fromStringWithSourceMap.ts,TS2365,1
DeepTyper,top1k-typed-nodeps,source-list-map,lib/fromStringWithSourceMap.ts,TS2322,1
DeepTyper,top1k-typed-nodeps,split-string,example.ts,TS2322,1
DeepTyper,top1k-typed-nodeps,split-string,index.ts,TS2339,9
DeepTyper,top1k-typed-nodeps,split-string,index.ts,TS2322,5
DeepTyper,top1k-typed-nodeps,split-string,index.ts,TS2349,20
DeepTyper,top1k-typed-nodeps,sprintf-js,dist/angular-sprintf.min.ts,TS1345,1
DeepTyper,top1k-typed-nodeps,sprintf-js,dist/angular-sprintf.min.ts,TS2304,1
DeepTyper,top1k-typed-nodeps,sprintf-js,dist/angular-sprintf.min.ts,TS2552,1
DeepTyper,top1k-typed-nodeps,sprintf-js,dist/sprintf.min.ts,TS1345,1
DeepTyper,top1k-typed-nodeps,sprintf-js,dist/sprintf.min.ts,TS2554,2
DeepTyper,top1k-typed-nodeps,sprintf-js,dist/sprintf.min.ts,TS2551,1
DeepTyper,top1k-typed-nodeps,sprintf-js,dist/sprintf.min.ts,TS2304,3
DeepTyper,top1k-typed-nodeps,sprintf-js,src/angular-sprintf.ts,TS1345,1
DeepTyper,top1k-typed-nodeps,sprintf-js,src/angular-sprintf.ts,TS2304,1
DeepTyper,top1k-typed-nodeps,sprintf-js,src/angular-sprintf.ts,TS2552,1
DeepTyper,top1k-typed-nodeps,sprintf-js,src/sprintf.ts,TS1345,1
DeepTyper,top1k-typed-nodeps,sprintf-js,src/sprintf.ts,TS2554,2
DeepTyper,top1k-typed-nodeps,sprintf-js,src/sprintf.ts,TS2322,1
DeepTyper,top1k-typed-nodeps,sprintf-js,src/sprintf.ts,TS2304,3
DeepTyper,top1k-typed-nodeps,statuses,index.ts,TS2339,10
DeepTyper,top1k-typed-nodeps,statuses,index.ts,TS2355,1
DeepTyper,top1k-typed-nodeps,statuses,index.ts,TS2322,3
DeepTyper,top1k-typed-nodeps,statuses,index.ts,TS2345,1
DeepTyper,top1k-typed-nodeps,statuses,scripts/build.ts,TS2403,1
DeepTyper,top1k-typed-nodeps,statuses,scripts/fetch-apache.ts,TS2403,1
DeepTyper,top1k-typed-nodeps,statuses,scripts/fetch-iana.ts,TS2403,1
DeepTyper,top1k-typed-nodeps,statuses,scripts/fetch-nginx.ts,TS2403,1
DeepTyper,top1k-typed-nodeps,statuses,scripts/fetch-node.ts,TS2403,1
DeepTyper,top1k-typed-nodeps,statuses,scripts/lib/write.ts,TS2322,2
DeepTyper,top1k-typed-nodeps,statuses,scripts/version-history.ts,TS2322,2
DeepTyper,top1k-typed-nodeps,statuses,scripts/version-history.ts,TS2339,2
DeepTyper,top1k-typed-nodeps,strip-final-newline,index.ts,TS2322,3
DeepTyper,top1k-typed-nodeps,strip-final-newline,index.ts,TS2554,2
DeepTyper,top1k-typed-nodeps,strip-final-newline,index.ts,TS2367,1
DeepTyper,top1k-typed-nodeps,strip-json-comments,benchmark.ts,TS2304,3
DeepTyper,top1k-typed-nodeps,strip-json-comments,benchmark.ts,TS2552,1
DeepTyper,top1k-typed-nodeps,strip-json-comments,index.ts,TS2322,5
DeepTyper,top1k-typed-nodeps,strip-json-comments,index.ts,TS2362,1
DeepTyper,top1k-typed-nodeps,strip-json-comments,index.ts,TS2349,6
DeepTyper,top1k-typed-nodeps,strip-json-comments,index.ts,TS2367,3
DeepTyper,top1k-typed-nodeps,symbol-observable,es/ponyfill.ts,TS2339,3
DeepTyper,top1k-typed-nodeps,symbol-tree,lib/SymbolTree.ts,TS2451,1
DeepTyper,top1k-typed-nodeps,symbol-tree,lib/SymbolTree.ts,TS2339,20
DeepTyper,top1k-typed-nodeps,symbol-tree,lib/SymbolTree.ts,TS2540,6
DeepTyper,top1k-typed-nodeps,symbol-tree,lib/SymbolTreeNode.ts,TS2339,21
DeepTyper,top1k-typed-nodeps,symbol-tree,lib/TreeIterator.ts,TS2451,1
DeepTyper,top1k-typed-nodeps,symbol-tree,lib/TreeIterator.ts,TS2339,5
DeepTyper,top1k-typed-nodeps,tapable,lib/AsyncParallelBailHook.ts,TS2451,4
DeepTyper,top1k-typed-nodeps,tapable,lib/AsyncParallelBailHook.ts,TS2349,3
DeepTyper,top1k-typed-nodeps,tapable,lib/AsyncParallelHook.ts,TS2451,4
DeepTyper,top1k-typed-nodeps,tapable,lib/AsyncSeriesBailHook.ts,TS2451,4
DeepTyper,top1k-typed-nodeps,tapable,lib/AsyncSeriesHook.ts,TS2451,4
DeepTyper,top1k-typed-nodeps,tapable,lib/AsyncSeriesLoopHook.ts,TS2451,4
