"System","Dataset","Package","File","Error code","Count"
SantaCoder,top1k-typed-nodeps,colorette,index.ts,TS2554,39
SantaCoder,top1k-typed-nodeps,colorette,index.ts,TS2339,41
SantaCoder,top1k-typed-nodeps,colors,examples/normal-usage.ts,TS2339,28
SantaCoder,top1k-typed-nodeps,colors,lib/colors.ts,TS2403,1
SantaCoder,top1k-typed-nodeps,colors,lib/colors.ts,TS2339,2
SantaCoder,top1k-typed-nodeps,colors,lib/colors.ts,TS2407,2
SantaCoder,top1k-typed-nodeps,colors,lib/colors.ts,TS2345,1
SantaCoder,top1k-typed-nodeps,colors,lib/custom/american.ts,TS2339,3
SantaCoder,top1k-typed-nodeps,colors,lib/custom/trap.ts,TS2304,1
SantaCoder,top1k-typed-nodeps,colors,lib/custom/trap.ts,TS2322,1
SantaCoder,top1k-typed-nodeps,colors,lib/custom/trap.ts,TS2339,1
SantaCoder,top1k-typed-nodeps,colors,lib/custom/zalgo.ts,TS2304,1
SantaCoder,top1k-typed-nodeps,colors,lib/custom/zalgo.ts,TS2367,1
SantaCoder,top1k-typed-nodeps,colors,lib/custom/zalgo.ts,TS2322,1
SantaCoder,top1k-typed-nodeps,colors,lib/custom/zalgo.ts,TS2407,1
SantaCoder,top1k-typed-nodeps,colors,lib/extendStringPrototype.ts,TS2339,3
SantaCoder,top1k-typed-nodeps,colors,lib/index.ts,TS2339,1
SantaCoder,top1k-typed-nodeps,colors,lib/styles.ts,TS2339,2
SantaCoder,top1k-typed-nodeps,content-type,index.ts,TS2304,1
SantaCoder,top1k-typed-nodeps,content-type,index.ts,TS4078,1
SantaCoder,top1k-typed-nodeps,cookie,benchmark/parse-top.ts,TS2403,1
SantaCoder,top1k-typed-nodeps,cookie,benchmark/parse-top.ts,TS2393,1
SantaCoder,top1k-typed-nodeps,cookie,benchmark/parse.ts,TS2393,1
SantaCoder,top1k-typed-nodeps,cookie,index.ts,TS2304,2
SantaCoder,top1k-typed-nodeps,cookie,index.ts,TS4078,2
