Source directory: .
Dataset: top1k-untyped-nodeps
Type checking with: /mnt/data/mhyee/not-type-inference/tools/node_modules/typescript/bin/tsc
Input directory: /mnt/data/mhyee/not-type-inference/data/LambdaNet-out/top1k-untyped-nodeps/baseline
Output directory: /mnt/data/mhyee/not-type-inference/data/LambdaNet-out/top1k-untyped-nodeps/baseline-checked
Found 86 packages
[1/86] @gar_promisify ... [FAIL]
[2/86] @humanwhocodes_object-schema ... [FAIL]
[3/86] @istanbuljs_schema ... [FAIL]
[4/86] @sellside_emitter ... [FAIL]
[5/86] @trysound_sax ... [FAIL]
[6/86] acorn-import-assertions ... [FAIL]
[7/86] aproba ... [FAIL]
[8/86] arr-flatten ... [FAIL]
[9/86] async-each ... [FAIL]
[10/86] async-limiter ... [FAIL]
[11/86] asynckit ... [FAIL]
[12/86] at-least-node ... [FAIL]
[13/86] available-typed-arrays ... [FAIL]
[14/86] aws-sign2 ... [FAIL]
[15/86] buffer-equal-constant-time ... [FAIL]
[16/86] builtin-status-codes ... [FAIL]
[17/86] cli-width ... [FAIL]
[18/86] code-point-at ... [FAIL]
[19/86] console-control-strings ... [FAIL]
[20/86] copy-descriptor ... [FAIL]
[21/86] core-util-is ... [FAIL]
[22/86] cyclist ... [FAIL]
[23/86] deep-is ... [FAIL]
[24/86] delayed-stream ... [FAIL]
[25/86] duplexer ... [FAIL]
[26/86] electron-to-chromium ... [FAIL]
[27/86] emojis-list ... [FAIL]
[28/86] es-module-lexer ... [FAIL]
[29/86] es6-object-assign ... [FAIL]
[30/86] figgy-pudding ... [FAIL]
[31/86] for-in ... [FAIL]
[32/86] fs-monkey ... [FAIL]
[33/86] growly ... [FAIL]
[34/86] has-bigints ... [FAIL]
[35/86] has-unicode ... [FAIL]
[36/86] infer-owner ... [FAIL]
[37/86] is-accessor-descriptor ... [FAIL]
[38/86] is-arrayish ... [FAIL]
[39/86] is-descriptor ... [FAIL]
[40/86] is-extglob ... [FAIL]
[41/86] is-map ... [FAIL]
[42/86] is-negative-zero ... [FAIL]
[43/86] is-potential-custom-element-name ... [FAIL]
[44/86] is-primitive ... [FAIL]
[45/86] is-set ... [FAIL]
[46/86] is-weakmap ... [FAIL]
[47/86] json-parse-even-better-errors ... [FAIL]
[48/86] json-stable-stringify-without-jsonify ... [FAIL]
[49/86] minimalistic-crypto-utils ... [FAIL]
[50/86] mixin-deep ... [FAIL]
[51/86] nan ... [FAIL]
[52/86] node-domexception ... [FAIL]
[53/86] node-modules-regexp ... [FAIL]
[54/86] normalize-range ... [FAIL]
[55/86] oauth-sign ... [FAIL]
[56/86] p-finally ... [FAIL]
[57/86] path-dirname ... [FAIL]
[58/86] pop-iterate ... [FAIL]
[59/86] process-nextick-args ... [FAIL]
[60/86] prr ... [FAIL]
[61/86] pseudomap ... [FAIL]
[62/86] regjsgen ... [FAIL]
[63/86] remove-trailing-separator ... [FAIL]
[64/86] require-main-filename ... [FAIL]
[65/86] resolve-alpn ... [FAIL]
[66/86] reusify ... [FAIL]
[67/86] run-async ... [FAIL]
[68/86] set-blocking ... [FAIL]
[69/86] snapdragon-capture ... [FAIL]
[70/86] snapdragon-node ... [FAIL]
[71/86] stealthy-require ... [FAIL]
[72/86] strip-eof ... [FAIL]
[73/86] style-loader ... [FAIL]
[74/86] to-arraybuffer ... [FAIL]
[75/86] toidentifier ... [FAIL]
[76/86] tty-browserify ... [FAIL]
[77/86] unicode-match-property-value-ecmascript ... [FAIL]
[78/86] unicode-property-aliases-ecmascript ... [FAIL]
[79/86] unpipe ... [FAIL]
[80/86] use ... [FAIL]
[81/86] v8-compile-cache ... [FAIL]
[82/86] vm-browserify ... [FAIL]
[83/86] weak-map ... [FAIL]
[84/86] whatwg-fetch ... [FAIL]
[85/86] which-module ... [FAIL]
[86/86] wrappy ... [FAIL]
Number of successes: 0
Number of fails: 86
Number of skips: 0
Time for type checking: 0:00:47
