Source directory: .
Dataset: top1k-typed-with-typed-deps-es6
Type checking with: /work/arjunguha-research-group/mhyee/not-type-inference/tools/node_modules/typescript/bin/tsc
Input directory: /work/arjunguha-research-group/mhyee/not-type-inference/data/LambdaNet-out/top1k-typed-with-typed-deps-es6/baseline
Output directory: /work/arjunguha-research-group/mhyee/not-type-inference/data/LambdaNet-out/top1k-typed-with-typed-deps-es6/baseline-checked
Found 69 packages
[1/69] @sinonjs_commons ... [FAIL]
[2/69] accepts ... [FAIL]
[3/69] anymatch ... [FAIL]
[4/69] asn1 ... [FAIL]
[5/69] brace-expansion ... [FAIL]
[6/69] braces ... [FAIL]
[7/69] call-bind ... [FAIL]
[8/69] color ... [FAIL]
[9/69] color-convert ... [FAIL]
[10/69] color-string ... [FAIL]
[11/69] compressible ... [FAIL]
[12/69] cssstyle ... [FAIL]
[13/69] dashdash ... [FAIL]
[14/69] debug ... [FAIL]
[15/69] doctrine ... [FAIL]
[16/69] domexception ... [FAIL]
[17/69] duplexify ... [FAIL]
[18/69] enhanced-resolve ... [FAIL]
[19/69] eslint-utils ... [FAIL]
[20/69] esquery ... [FAIL]
[21/69] fb-watchman ... [FAIL]
[22/69] file-entry-cache ... [FAIL]
[23/69] fill-range ... [FAIL]
[24/69] fs-extra ... [FAIL]
[25/69] get-intrinsic ... [FAIL]
[26/69] getpass ... [FAIL]
[27/69] glob-parent ... [FAIL]
[28/69] hash.js ... [FAIL]
[29/69] hoist-non-react-statics ... [FAIL]
[30/69] html-encoding-sniffer ... [FAIL]
[31/69] iconv-lite ... [FAIL]
[32/69] is-core-module ... [FAIL]
[33/69] is-data-descriptor ... [FAIL]
[34/69] json5 ... [FAIL]
[35/69] jsonfile ... [FAIL]
[36/69] lru-cache ... [FAIL]
[37/69] make-dir ... [FAIL]
[38/69] micromatch ... [FAIL]
[39/69] mime-types ... [FAIL]
[40/69] minimatch ... [FAIL]
[41/69] minipass ... [FAIL]
[42/69] on-finished ... [FAIL]
[43/69] portfinder ... [FAIL]
[44/69] postcss-modules-values ... [FAIL]
[45/69] promise ... [FAIL]
[46/69] pump ... [FAIL]
[47/69] pumpify ... [FAIL]
[48/69] readdirp ... [FAIL]
[49/69] regjsparser ... [FAIL]
[50/69] rimraf ... [FAIL]
[51/69] send ... [FAIL]
[52/69] serialize-javascript ... [FAIL]
[53/69] serve-static ... [FAIL]
[54/69] stream-each ... [FAIL]
[55/69] strip-indent ... [FAIL]
[56/69] through2 ... [FAIL]
[57/69] tmp ... [FAIL]
[58/69] to-regex-range ... [FAIL]
[59/69] tough-cookie ... [FAIL]
[60/69] tr46 ... [FAIL]
[61/69] type-check ... [FAIL]
[62/69] type-is ... [FAIL]
[63/69] url-parse ... [FAIL]
[64/69] validate-npm-package-license ... [FAIL]
[65/69] w3c-xmlserializer ... [FAIL]
[66/69] watchpack ... [FAIL]
[67/69] wcwidth ... [FAIL]
[68/69] whatwg-url ... [FAIL]
[69/69] which ... [FAIL]
Number of successes: 0
Number of fails: 69
Number of skips: 0
Time for type checking: 0:00:18
