Source directory: .
Dataset: top1k-typed-with-typed-deps
Type checking with: /work/arjunguha-research-group/mhyee/not-type-inference/tools/node_modules/typescript/bin/tsc
Input directory: /work/arjunguha-research-group/mhyee/not-type-inference/data/LambdaNet-out/top1k-typed-with-typed-deps/baseline
Output directory: /work/arjunguha-research-group/mhyee/not-type-inference/data/LambdaNet-out/top1k-typed-with-typed-deps/baseline-checked
Found 70 packages
[1/70] @sinonjs_commons ... [FAIL]
[2/70] accepts ... [FAIL]
[3/70] anymatch ... [FAIL]
[4/70] asn1 ... [FAIL]
[5/70] brace-expansion ... [FAIL]
[6/70] braces ... [FAIL]
[7/70] call-bind ... [FAIL]
[8/70] color ... [FAIL]
[9/70] color-convert ... [FAIL]
[10/70] color-string ... [FAIL]
[11/70] compressible ... [FAIL]
[12/70] csso ... [FAIL]
[13/70] cssstyle ... [FAIL]
[14/70] dashdash ... [FAIL]
[15/70] debug ... [FAIL]
[16/70] doctrine ... [FAIL]
[17/70] domexception ... [FAIL]
[18/70] duplexify ... [FAIL]
[19/70] enhanced-resolve ... [FAIL]
[20/70] eslint-utils ... [FAIL]
[21/70] esquery ... [FAIL]
[22/70] fb-watchman ... [FAIL]
[23/70] file-entry-cache ... [FAIL]
[24/70] fill-range ... [FAIL]
[25/70] get-intrinsic ... [FAIL]
[26/70] getpass ... [FAIL]
[27/70] glob-parent ... [FAIL]
[28/70] has ... [ OK ]
[29/70] hash.js ... [FAIL]
[30/70] hoist-non-react-statics ... [FAIL]
[31/70] html-encoding-sniffer ... [FAIL]
[32/70] iconv-lite ... [FAIL]
[33/70] is-core-module ... [FAIL]
[34/70] is-data-descriptor ... [ OK ]
[35/70] json5 ... [FAIL]
[36/70] jsonfile ... [FAIL]
[37/70] lru-cache ... [FAIL]
[38/70] make-dir ... [FAIL]
[39/70] micromatch ... [FAIL]
[40/70] mime-types ... [FAIL]
[41/70] minimatch ... [FAIL]
[42/70] minipass ... [FAIL]
[43/70] on-finished ... [FAIL]
[44/70] portfinder ... [FAIL]
[45/70] postcss-modules-values ... [FAIL]
[46/70] promise ... [FAIL]
[47/70] pump ... [FAIL]
[48/70] pumpify ... [FAIL]
[49/70] readdirp ... [FAIL]
[50/70] regjsparser ... [FAIL]
[51/70] rimraf ... [FAIL]
[52/70] send ... [FAIL]
[53/70] serialize-javascript ... [FAIL]
[54/70] serve-static ... [FAIL]
[55/70] stream-each ... [FAIL]
[56/70] strip-indent ... [FAIL]
[57/70] through2 ... [FAIL]
[58/70] tmp ... [FAIL]
[59/70] to-regex-range ... [FAIL]
[60/70] tough-cookie ... [FAIL]
[61/70] tr46 ... [FAIL]
[62/70] type-check ... [FAIL]
[63/70] type-is ... [FAIL]
[64/70] url-parse ... [FAIL]
[65/70] validate-npm-package-license ... [FAIL]
[66/70] w3c-xmlserializer ... [FAIL]
[67/70] watchpack ... [FAIL]
[68/70] wcwidth ... [FAIL]
[69/70] whatwg-url ... [FAIL]
[70/70] which ... [FAIL]
Number of successes: 2
Number of fails: 68
Number of skips: 0
Time for type checking: 0:00:26
