Package,File,"Number of errors"
regenerate-unicode-properties,Script_Extensions/Zanabazar_Square.ts,2
regenerate-unicode-properties,build.ts,33
regenerate-unicode-properties,index.ts,0
regenerate-unicode-properties,unicode-version.ts,0
request-promise-core,configure/request-next.ts,15
request-promise-core,configure/request2.ts,14
request-promise-core,errors.ts,0
request-promise-core,gulpfile.ts,22
request-promise-core,lib/errors.ts,3
request-promise-core,lib/plumbing.ts,79
side-channel,index.ts,14
snapdragon-util,gulpfile.ts,4
snapdragon-util,index.ts,194
source-map-resolve,index.ts,91
stream-browserify,index.ts,23
string.prototype.trimend,auto.ts,0
string.prototype.trimend,implementation.ts,2
string.prototype.trimend,index.ts,3
string.prototype.trimend,polyfill.ts,3
string.prototype.trimend,shim.ts,3
string.prototype.trimstart,auto.ts,0
string.prototype.trimstart,implementation.ts,2
string.prototype.trimstart,index.ts,3
string.prototype.trimstart,polyfill.ts,3
string.prototype.trimstart,shim.ts,3
timers-browserify,example/enroll/js/browserify.ts,99
timers-browserify,example/enroll/js/main.ts,3
timers-browserify,example/enroll/server.ts,6
timers-browserify,main.ts,22
union-value,index.ts,5
